Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Fraud
150437,-0.529599297,0.51081122,-1.742537122,-1.782964412,3.007323275,3.290422157,0.524296563,0.577309507,0.002254848,0.015592991,-0.159077008,-0.02774308,-0.377248958,0.272058741,0.00086187,-0.321747979,-0.465760645,-0.886365967,-0.13314518,-0.37283776,-0.080676434,-0.318466737,0.198777273,0.724852602,-0.299672472,0.376306847,-0.63879035,-0.050951753,23.9,0
65427,-1.335751362,0.62098837,2.390857241,-1.425913847,-1.047813355,0.147075996,0.09610252,0.208144254,-0.970390217,-0.21044038,-1.308174376,0.101349572,1.60574306,-0.772706937,0.180233328,-0.069727555,-1.314785493,1.932288817,-2.869353109,-0.654165568,-0.081999905,0.219834461,-0.351036725,-0.13819597,0.490210613,-0.517265106,-0.41823783,-0.234879579,78.52,0
147559,2.043591861,-0.141388405,-2.953971373,-0.579777517,2.611084202,3.142011764,-0.419205058,0.784847168,0.360108505,-0.350260015,0.329625811,0.18343604,-0.273230547,-0.597832858,0.583676661,0.178445021,0.473846396,-0.499208351,-0.139539752,-0.12427784,-0.353394179,-0.996013146,0.365027355,0.604736773,-0.263917029,0.219857289,-0.038878794,-0.043091661,0.23,0
130261,-0.526902288,1.593606638,-1.200621469,-0.499822083,1.63569739,-0.989063194,1.872216604,-0.864255617,0.296603614,0.680340241,-0.407259194,-0.398158385,0.025142533,-1.461152434,-0.189660674,-0.697749243,0.617125794,-0.233091493,0.161206616,0.406995235,-0.057378845,0.464890581,-0.356687734,0.585572848,0.147430906,0.620948162,-0.272388017,-0.170277666,15.73,0
54635,-1.238104479,-0.646476187,1.735835014,-1.49585837,-1.661273858,-0.308731972,-0.448829793,0.650353654,-0.960087924,-0.3401237,0.741881748,-0.279179057,-0.744882229,-0.132702152,-1.054066794,1.717784108,0.026794613,-0.3055622,-0.064739401,0.287051424,0.633874174,1.243157777,0.208428392,0.534042039,-0.187558589,-0.304428835,-0.030502245,0.030836142,163,0
41240,-2.904343706,1.686090538,0.343504993,-0.984887176,0.145721258,-0.447351852,0.732511743,-0.84608746,0.954922058,1.705606568,-0.805003466,-0.007506223,1.112563205,-0.903115303,1.030802531,0.109526021,-0.873758193,-0.324139553,0.577510533,-0.306168055,0.053919162,-0.047689318,-0.202835958,-0.380112301,-0.523860836,0.573286907,-3.325052599,-0.530591571,1,0
134782,2.028038441,-0.13507135,-1.65222052,0.624185625,0.113449837,-1.192861193,0.387856245,-0.296833287,0.571361327,0.167171874,-0.885590492,-0.471705233,-1.862801409,0.772258393,-0.256633517,-0.576937591,0.111966738,-0.676451607,0.021374962,-0.299529407,-0.018070513,-0.000244087,0.153605519,1.151257073,0.124110772,0.324458036,-0.101998262,-0.063575177,23.74,0
75958,1.199852844,0.293071673,0.407441447,0.627214538,-0.434159536,-0.870705387,-0.029110723,-0.05572572,-0.204038353,-0.106694591,1.772617322,0.860640229,-0.138951326,-0.030175668,0.405396774,0.627085391,-0.168183343,0.159780857,0.016329449,-0.092936604,-0.225655139,-0.699789947,0.145403413,0.488714286,0.150773326,0.065222792,-0.028129416,0.022094557,1.29,0
32911,-0.473533524,1.010982745,2.890303455,2.946416113,-0.661467512,0.503501697,-0.116091903,0.305559378,-0.738679875,0.481731313,-1.070550128,-1.129280783,-1.195216548,-0.033538274,1.079915472,0.099189269,0.169595914,0.617152948,0.797986428,0.087612096,0.155942788,0.50790238,-0.282730131,0.388232111,0.046495452,0.394828247,0.115309745,0.095490782,10.95,0
83453,1.195132422,0.251931867,0.162768468,0.449369878,0.037198126,-0.089565321,-0.099888775,0.101225365,-0.213485123,-0.158041812,1.565703276,0.918593498,0.213187276,-0.089334614,0.665568253,0.476606849,-0.099109786,-0.149918875,-0.14334749,-0.090405754,-0.230034504,-0.660291865,0.106182396,-0.347484166,0.158506691,0.127010017,-0.010444573,0.013818885,0.89,0
62373,-1.874123537,2.132178471,-0.471887496,0.222750001,-0.869858654,-0.494599485,-0.719492404,1.413596628,-1.170459203,-0.898900293,-1.4934459,1.015950909,1.976222444,1.040011519,0.913052695,0.524115052,0.109685383,0.115478662,0.935973643,-0.361523103,0.212722036,0.069197911,0.075165078,-0.373790753,-0.359799232,0.405674772,-0.749386892,-0.150181863,9.99,0
66037,0.286302364,1.399344748,-1.682502709,3.86437704,-1.185373402,-0.341732014,-2.539380123,0.768378375,-1.547881628,-2.659717947,2.621588126,-3.462361885,-1.054300173,-4.955823304,-1.400274458,-2.339942917,-5.197794477,-1.342814498,0.288846911,0.270360155,0.352456414,-0.243677652,-0.194078547,-0.172201087,0.742237198,0.127789797,0.56973079,0.291205859,7.53,1
134802,1.987060783,-0.202752413,-1.035068892,0.406965809,-0.485804009,-1.382968071,-0.026285719,-0.159615673,0.653832278,0.241182531,1.146504772,0.062012373,-2.192312923,1.103067502,0.26202038,-0.049755628,-0.447388104,0.544946165,-0.163792235,-0.38625102,0.323948684,0.965296536,0.082668348,0.529884483,0.07806268,-0.1492388,-0.032796893,-0.066528662,1,0
126846,0.004353006,0.746534228,0.13332655,-0.780697979,0.617609877,-0.579122758,0.902871173,-0.021199465,-0.237252362,-0.239825481,0.375165294,0.547422231,-0.284203816,0.342737861,-1.043395613,0.231582054,-0.785574965,-0.087539208,0.352446523,-0.010022762,-0.231367123,-0.555115096,0.03577822,-0.422246126,-0.472558541,0.145678893,0.237446663,0.083602659,11.97,0
157753,1.732782637,-0.592270261,-0.462045903,1.196445827,-0.484116556,0.25092823,-0.615395717,0.255479024,0.831429075,0.375551689,0.588540625,0.182356444,-1.336696138,0.49083572,0.330270557,0.695356248,-0.915768514,0.969378411,-0.563212596,-0.11447914,0.318856672,0.726783492,0.105573502,0.654289051,-0.200611209,-0.617173808,0.02456076,-0.019838916,100,0
39779,1.1286814,-0.424186804,0.281141372,-0.835305343,-0.390772284,0.248550478,-0.371899054,0.247930531,1.414539779,-1.039237873,1.512784803,1.685872569,-0.413269226,0.210791841,0.064358232,-1.551890354,0.587714753,-0.639025955,0.488498244,-0.193914439,0.065344325,0.562381404,-0.124090449,-0.247155683,0.680458198,-0.542534602,0.09460449,0.003275986,9.95,0
131024,0.469749517,-1.23755547,-1.767340616,4.833490128,-0.268714559,-0.512759848,1.140148806,-0.341273,-1.046350984,0.085661535,-0.00012118,-0.054380843,0.736191603,-2.306644788,-0.464003364,1.6727228,1.165736541,0.561322707,-2.300797676,1.277315034,0.303905313,-0.647075252,-0.373013646,0.260801138,-0.496566412,-0.245972762,-0.117857669,0.144774181,723.21,1
30155,1.398881898,-1.229528278,0.639420651,-1.284156565,-1.857687211,-0.920326219,-1.075854042,-0.131869713,-1.592347755,1.41916344,-0.599520254,-1.380384563,-0.474928258,-0.166687719,0.872720472,-0.133946324,0.484972845,0.051356808,-0.249592182,-0.280336837,-0.348347459,-0.821915015,0.145135051,0.314845537,0.077661708,-0.412671001,0.026340795,0.036980363,66.34,0
117872,-1.055271743,-0.153044282,0.644474891,-0.061837575,-0.208329671,-0.290226013,0.037275987,-0.942903684,0.863819282,-0.158528392,-1.379941627,-0.161846809,-0.113500916,-0.360381293,0.181312212,0.225752536,-0.490838303,0.35237129,0.160132935,-0.84679244,0.972196266,1.144885766,0.699080211,-0.046955395,-1.165642952,0.535347357,0.328681556,0.101349745,69.99,0
25231,-16.59866474,10.5417508,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,11.161144,-4.099551431,-9.222825507,6.329364676,-8.952190712,-0.138363691,-9.825054421,0.057223592,-7.541687424,-14.25959859,-5.035051524,1.43226793,1.534919821,1.725852827,-1.151605776,-0.680051902,0.108175915,1.066878341,-0.233720431,1.707520552,0.511423169,99.99,1
29531,-1.060676284,2.60857947,-2.971679003,4.360089352,3.738853043,-2.728395073,1.987616355,-0.357344707,-2.757534513,-2.335933327,2.111516867,-2.59194965,-1.950589355,-7.311579817,0.077752766,2.290607832,6.50927165,2.569971426,-3.286150082,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,0.68,1
66715,-0.676432766,1.243280804,1.682881332,1.278014852,0.679063243,-0.699627244,1.080665618,-0.120610609,-1.398844613,-0.053633657,-0.745119002,-0.068615362,0.473504875,0.067990413,-0.452355921,0.813192962,-0.983801717,-0.289805887,-1.818726733,-0.130151786,0.132348555,0.252032853,-0.18828453,0.38977784,0.055124214,-0.195129107,0.065682488,0.129513135,12.9,0
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
167622,2.12441005,-0.991751558,-0.458844856,-0.787960716,-1.127069376,-0.565377829,-1.032716102,-0.065510722,0.094339637,0.721824084,-0.47212521,-0.373848045,0.187693331,-0.475698615,0.235131213,1.013270989,0.297363881,-1.322769193,0.24669891,-0.003695962,0.35110952,1.053888175,0.215350176,1.124602167,-0.196104732,-0.141798568,0.00790976,-0.036373523,19.95,0
38724,-1.069367076,1.238803506,1.962533157,-0.70743819,0.382380603,-0.713188768,1.092781194,-0.310888599,-0.269296906,-0.661722762,0.276033123,-0.087583236,-0.230380928,-0.685878109,0.624724325,0.245098828,-0.053519517,-0.826760594,-1.47550153,-0.126440442,-0.18544716,-0.629347325,-0.160758751,0.338348525,0.076669516,-0.09800925,-0.57935939,-0.158900693,0.99,0
157577,-1.054468846,0.20112518,1.045376445,-0.592436563,0.134929294,-0.781933927,-0.204638071,0.426258384,0.132679663,-1.090298433,-1.397903589,0.579827855,0.964662595,-0.166609281,-0.414330452,0.470798943,-0.589146131,0.125732686,-0.639116108,-0.04250866,0.386019935,0.96313638,-0.206504374,-0.018253765,-0.393044366,0.499677817,0.028792577,0.01545478,5.3,0
30866,-0.978863708,1.011449289,1.093478222,-0.32045866,0.44822751,1.39618939,-0.12910931,1.134020994,-0.771508189,-0.54285459,2.031549358,0.933514508,-0.517789351,0.864577012,1.247368369,-0.728048945,0.753762738,-1.707845635,-1.248222509,-0.170137107,-0.020473363,-0.034579631,0.150193406,-1.050845484,-0.530324366,0.186484288,0.205175254,0.032005433,1.98,0
135624,2.07347676,-0.148878768,-1.506217697,0.041197537,0.485463737,-0.173802108,0.065554561,-0.104280145,0.327053875,0.226656218,0.064212826,0.883102427,0.346369293,0.378364082,-0.552116542,0.342919196,-0.888496801,-0.128211421,0.770860186,-0.158186015,-0.2968984,-0.752779489,0.19133544,-1.152363266,-0.194755243,0.249792711,-0.072996028,-0.080085776,8.99,0
147599,-1.179514173,1.031738518,-1.789876152,-0.512053408,1.054202844,0.394070136,0.489991169,-1.547908207,-0.112111763,-0.426980992,0.329636918,0.739680369,1.087752405,-0.78971,0.052283258,0.66379976,-0.122606205,1.459205724,0.487429888,-0.499888393,1.670633047,0.384374886,-0.455440489,-0.36814006,-0.21121419,-0.150591617,0.309103985,-0.346373799,133.71,0
125658,0.224414467,2.994498576,-3.432458196,3.986518932,3.760232949,0.165640146,1.099377709,-0.654557103,-2.435415653,-2.276733073,1.846078517,-1.9611946,-0.851166387,-7.122316384,1.0196049,2.131014672,6.443649145,1.592538191,-3.681903552,-0.200846281,0.491337125,-0.984222623,-0.421979358,-1.048057894,0.72641152,0.268624638,0.283689474,0.419101636,0,1
65353,-2.004431018,2.734420724,0.418678398,2.372928748,0.364400116,0.379555582,-0.558563697,-1.733186907,-2.976547708,-0.156558797,0.067414576,0.426649338,-0.453431128,1.556012665,-1.678710683,1.590008491,-0.80817401,0.275707244,-1.824311425,0.192421284,-1.064463128,0.427603856,-0.048561931,-0.064151685,0.400220639,-0.116633623,-0.419358858,-0.014560331,0.76,0
37446,-0.217155014,0.845868012,1.480785351,1.435166769,-0.323323983,-0.306955922,0.322457302,0.115008284,0.257892539,0.021974794,-1.201595956,-0.556052254,-1.433402209,0.066495914,-0.052595412,-0.810868869,0.400875932,0.06135711,1.014890992,0.044157917,0.007512238,0.367508445,-0.073046327,0.369233983,-0.51213533,-0.279830415,0.47751081,0.256517772,5,0
72991,1.358950818,-0.567543272,0.054652746,-0.420588843,-0.995618616,-1.073341928,-0.243628744,-0.258579985,-0.685573523,0.634747666,-0.868833763,-0.439831407,-0.609813976,0.177592439,0.043549421,-1.758468036,0.358738296,0.693411127,-0.465827588,-0.50072269,-0.443623465,-0.76180931,-0.016477455,0.425434155,0.399016529,1.091510429,-0.078324797,0.00058402,30.75,0
118398,1.448291014,-2.178332305,-1.201120976,-0.939960711,-0.43891603,1.746042528,-0.978182863,0.583382378,0.101961321,0.574552476,0.878362027,-0.27919909,-1.436954118,0.098814517,-0.069951864,0.432113493,0.942166098,-2.391203697,0.138696499,0.398128819,0.053546692,-0.463828692,0.250370344,-0.792778115,-0.827097926,-0.528378061,-0.01223219,-0.014064398,303.45,0
135671,-0.469305003,0.322699844,-2.203121536,-0.626662918,1.571015336,-1.864164253,0.974508644,-0.047430274,-0.714320124,-0.117277616,-0.030527736,0.145634834,-1.187652576,1.464355484,-1.555050002,-0.336514234,-0.44695778,0.167410421,0.183233967,-0.37750193,0.601983555,1.549435313,-0.177423999,-0.230492613,-1.317799448,0.638410511,-0.00195869,0.166024619,2,0
170455,2.092693031,0.013921942,-2.041534294,0.01662595,0.579398627,-1.025034156,0.501032046,-0.295954035,-0.137405492,0.397971139,0.950317833,0.39640819,-0.917856341,1.068685407,-0.292970992,-0.091549093,-0.506637101,-0.094641355,0.294348576,-0.236037396,0.111721518,0.31741365,0.080566082,0.809728542,0.169716366,0.676123416,-0.138011813,-0.086931012,2.95,0
120140,0.028814673,1.184162351,-1.532252786,-0.676791035,1.006643032,-1.046733873,1.060719101,0.095826429,-0.424118214,-0.427143362,-1.524235085,-0.047527615,-0.169058502,0.741486572,-0.83604017,-0.389210787,-0.213302227,-0.46959428,-0.043540353,-0.18534068,0.18811772,0.659720155,-0.105250098,0.54403223,-0.266614663,0.545011439,0.14267912,0.072339824,0.76,0
41758,-0.255575683,0.503596248,1.355831682,-0.798011255,-0.054618531,0.004495731,1.190598617,-0.576153833,0.312755183,0.011460447,-1.13636441,-0.893511226,-0.278830829,-0.449509996,1.212767057,0.514303804,-0.934629086,0.059431502,0.476722616,0.054360787,-0.224175121,-0.369388824,-0.185608275,-0.542719545,-0.266818157,0.814966154,-0.58771454,-0.471707925,99.17,0
62308,1.279681899,0.03450756,-0.027348985,0.40665657,-0.010937779,-0.13568304,-0.109186919,0.080565341,0.390852241,-0.03752833,-1.143864817,-0.989482453,-1.756714353,0.676306941,1.4756668,0.255225321,-0.278756995,-0.448455313,-0.135397202,-0.238558999,-0.254537982,-0.784757186,0.031013319,-0.817471414,0.286766604,0.262089801,-0.033456045,-0.001112203,2.82,0
66523,-2.97083704,1.150741428,0.472855373,0.217669839,-0.947895292,-0.211990076,-1.278277357,1.755227231,-0.253325492,-1.472008362,-2.149396941,0.725150299,0.825294752,0.660121087,-0.140637946,1.204330488,-0.36885952,0.49416346,-0.716769662,-0.608610914,0.224449913,0.011746786,-0.425407729,-0.420376296,0.214243298,-0.552708913,-0.691647836,-0.321207575,1,0
102276,-3.538132107,-2.190477704,1.296352263,-2.510936208,2.007815891,-1.875575075,-0.792525161,-0.348665627,3.140570034,-1.759696729,0.080852253,-2.236550094,1.612547508,1.060949229,0.231060416,0.312151523,-0.28590757,0.530571641,-0.655457107,-1.42578128,-0.313006546,0.27192355,-1.210917862,0.761292192,0.733899352,-0.278810963,-0.227517131,0.555632123,102.99,0
43845,1.054279886,-0.657109252,0.940185355,0.116784494,-1.070866781,0.146763142,-0.683563532,0.21694893,0.99457049,-0.309042703,0.57338657,1.037593571,-0.268634998,-0.316977883,-0.945291602,0.19188769,-0.210156878,0.005703882,0.857678716,0.074065142,-0.163370562,-0.416836695,-0.032340209,0.08745748,0.116240179,0.938225473,-0.052889928,0.012789484,79.54,0
105145,1.986309379,-0.441572808,-1.618049604,-0.59981215,1.908485367,3.739807509,-1.18307343,0.92909828,2.44279443,-0.582362564,1.005565483,-1.949839006,1.640224064,1.690752352,0.739200872,0.116575967,-0.0153177,0.15477874,-0.475301214,-0.204323117,-0.269837442,-0.507766029,0.403007912,0.583167112,-0.350981626,-0.94222558,0.05216656,-0.039570369,2.12,0
38675,-1.570429537,0.056732857,0.382694929,-2.043669055,0.402429092,0.120214335,-0.382848132,-1.732929997,-1.060979642,0.737836027,0.134771303,-0.132301099,0.85269205,-0.400877139,-0.642558541,1.869612318,-0.745294533,-0.460793242,0.774626819,-0.861126655,1.626903914,0.225199423,0.506413262,-0.949024327,-0.177814279,-0.393225652,0.114514227,-0.013270051,15,0
70229,0.315641749,1.636777962,-1.519649883,4.028570999,-1.186794267,-0.7898131,-2.279807405,0.472987927,-1.657635003,-2.894990401,1.601985383,-2.824945625,1.269203636,-5.591363689,-0.974827287,-2.737795496,-4.961534316,-2.224797408,-0.13611727,0.388884849,0.34592075,-0.108001595,-0.165441942,0.27989458,0.808783093,0.117362633,0.589594903,0.309064074,3.79,1
37286,0.217519559,0.626478704,0.324561397,1.202154293,0.498581646,-0.46793159,0.801265833,-0.104794086,-0.424191325,0.770022205,1.40305595,-0.190851419,-1.837321369,0.864914559,0.565976052,-0.758925712,0.03596274,0.063558242,0.450405384,0.092818968,0.167436543,0.722590392,0.154434939,0.190173074,-0.904105085,-0.373755549,0.224599973,-0.063653946,25.48,0
39504,1.318756029,0.133259335,-0.585886475,-0.08148205,0.234849522,-0.916742185,0.505032236,-0.38953833,-0.189971209,-0.11395325,-0.879482486,0.223224417,0.805841576,0.309113657,0.753831639,0.125899085,-0.498362171,-0.490404872,0.420244163,0.057136276,-0.076048616,-0.232318312,-0.22594201,-0.35410646,0.671800269,1.117087024,-0.116679413,-0.010545934,39.95,0
165395,-0.34703407,0.740801108,0.343695126,-0.095930693,0.850232024,-0.022037804,0.857918689,-0.126218632,0.063265462,-0.458004339,-1.289613104,0.3651146,0.867894332,-0.317754618,-0.525641218,0.272416035,-1.004251452,-0.058962582,-1.225675365,-0.305930743,0.182611346,0.59995441,-0.28540357,0.427746981,0.35129939,-0.673765027,-0.218889965,-0.057818661,50,0
148701,1.833305928,0.067667238,-1.3783956,2.769205686,2.419884477,4.616748693,-0.825936349,1.163628585,-0.604812455,1.322674388,-0.567505234,0.026870066,-0.188834067,0.06149317,-0.692911024,0.868415588,-0.775572922,-0.904954512,-1.383255705,-0.194246957,-0.407899452,-1.26297309,0.525522641,0.595265295,-0.526525857,-0.490151126,0.018128183,-0.032928168,18.56,0
102114,-28.25505289,21.46720299,-26.87133878,11.73743614,-17.99963029,6.065901352,-41.50679608,-38.98726274,-13.43406632,-24.40318497,3.40932262,-9.608267356,-3.076317968,0.240060358,-2.836676932,-6.594756992,-12.95753099,-5.61352195,-0.248828402,10.44071798,-21.45373628,8.361985192,4.909111121,0.098327945,-1.508739121,0.00871129,-5.407823639,-0.183811045,0,1
120415,0.07949337,1.165020191,-2.427467322,0.78662385,1.194374136,-0.460876503,1.56395641,0.115783897,-1.102815468,0.319398293,-0.118876132,0.108880991,-0.818911264,1.520278196,-0.995878808,-0.79339018,-0.262027083,0.671472004,0.952142952,0.05930431,0.619453706,1.763472375,0.165228488,0.306540171,-1.019321683,-0.386757295,0.433361216,0.342541552,106.29,0
82114,-1.830854418,-0.798681648,1.01609822,-3.528818584,-0.608009668,-0.963437163,-0.481278656,0.516818073,-0.045431923,-1.065741277,1.138222218,1.613815879,0.63378808,0.014271999,-0.815076557,-1.653723876,-0.125921712,1.109041109,-1.660221341,-0.671930187,-0.19064535,-0.014843882,-0.327410012,0.267256202,-0.240333319,-0.366606462,0.318741533,-0.138810219,56,0
35953,-4.844371522,5.649438648,-6.730395746,5.252842019,-4.40956615,-1.740767456,-6.311698529,3.449167313,-5.416284359,-7.833555571,3.657349565,-7.781447953,1.507720427,-8.604758868,0.010592688,-6.553973257,-12.62439365,-4.989909738,1.645413893,0.28455509,1.194888356,-0.845752532,0.190673885,-0.216443253,-0.3250331,-0.270327593,0.210214052,0.391854886,111.7,1
26265,1.128241406,0.266869743,0.558537759,1.467770247,-0.227972051,-0.348161564,0.154572741,-0.097250236,0.114547236,-0.158172594,-0.071128244,1.177066262,0.825181754,-0.114232358,-0.228854579,-0.865471608,0.325171656,-1.208210291,-0.500230923,-0.121680974,-0.064168173,0.083916653,-0.040811324,0.436371201,0.650857286,-0.336605451,0.0456412,0.022667114,15.68,0
18088,-12.22402062,3.85415033,-12.46676572,9.648310727,-2.726961321,-4.445610382,-21.92281103,0.320792274,-4.433161658,-11.20140009,9.328799257,-13.10493347,0.888480788,-10.14020034,0.713465393,-10.09867066,-17.50661155,-8.06120799,1.606870033,-2.14718144,-1.159829951,-1.504118882,-19.25432762,0.544866726,-4.781605522,-0.007772281,3.052357687,-0.775035651,1218.89,1
130228,1.933320019,-0.405628913,-0.301752988,0.577211933,-0.740193255,-0.635289166,-0.511625263,-0.096893377,0.989641812,0.071698347,-0.734884728,0.402679401,0.426386814,-0.100601897,0.872833878,0.446535585,-0.634257374,0.011366474,-0.554941203,-0.130820626,0.215532861,0.723995576,0.157381506,0.031887018,-0.30427146,0.35552233,-0.013623468,-0.038777242,36,0
154978,1.561308059,-0.867627613,-1.040249677,0.531996604,-0.600855035,-1.114894939,0.410771072,-0.404494382,0.860046113,-0.359028832,-0.325946824,1.37059686,1.036830742,-0.054097816,-0.367402938,-0.71786328,0.047105997,-0.977497707,0.045098219,0.278961521,0.019700502,-0.140055423,0.056961122,0.458666188,-0.179512924,-0.139639164,-0.056402866,-0.009668736,234.56,0
25360,-1.266656825,1.001794061,1.747564244,2.924076462,0.669163741,-0.19970653,-0.307436796,-1.870321769,-0.991449057,1.296884023,-0.519788549,-0.540759109,-0.138550985,0.119110592,1.331042325,-0.073076285,-0.001871583,0.150865568,0.774051496,-0.520773684,1.500201835,-0.15091098,-0.246117249,0.405216106,-0.406379256,0.191732283,0.123323384,-0.119289762,18.98,0
13086,-0.913901685,3.186312192,-2.190494809,1.334383587,0.984337817,-1.877132582,1.267915589,-0.758177261,2.777586245,1.506166369,2.169601189,-2.939934938,2.041546287,-3.296573775,0.471329689,0.394530257,3.206652076,1.510219473,-0.854651359,1.319544729,-0.684830147,-0.381518281,0.083242175,-0.038635592,-0.132641459,-0.51754855,0.291107857,-0.461609568,1.79,0
116067,0.949240655,1.333519013,-4.855402014,1.835005883,-1.053245292,-2.56282607,-2.286985626,0.26090649,-0.895365546,-4.542612038,2.453710378,-4.925198695,-1.200411971,-6.424372113,1.014897491,-3.129421322,-5.147038783,-1.815436529,0.520496923,0.424608329,0.30659817,-0.854626652,0.101176996,-0.28149741,0.024443939,-0.107944112,0.62528855,0.315677391,65,1
138894,-1.298443233,1.948100449,-4.509946888,1.305804767,-0.019485927,-0.509237784,-2.643397619,1.283545194,-2.515355703,-4.50131481,2.09307501,-5.418888944,-1.247013712,-3.828268179,0.399050337,-6.366499509,-7.550968092,-4.902766666,0.152892032,0.250415437,1.17803195,1.360988581,-0.27201306,-0.325947896,0.290702673,0.841294588,0.643094249,0.20115575,0.01,1
142394,-3.367769574,0.099249443,-6.148487449,3.401955368,0.458306649,-1.571629715,-1.358707981,0.672409369,-3.188001162,-4.93742666,3.723932534,-4.603176149,1.019179552,-6.6190902,-0.590223956,-4.472547557,-7.165044387,-1.581128191,1.930379709,0.264698704,0.861308008,1.249301388,1.850627159,-0.1174712,1.219815396,0.000250619,1.036011383,0.004366755,320.01,1
133298,0.258501096,-0.425483519,-1.90308055,-4.158055558,1.79738275,3.553640285,-1.591088582,-1.890020894,-0.223914076,-1.274728462,-0.404286363,0.441805324,-0.322113245,0.775961658,0.480583821,-2.180680946,-0.021099603,1.243272066,-0.993999951,0.131537936,-1.29973896,0.836422703,-0.196308597,0.743078304,0.896963535,0.076284794,0.163648119,0.275754272,15.46,0
42196,-0.157476262,0.846228609,1.079343924,-0.101789387,0.735740105,-0.481609735,1.089021247,-0.280509492,-0.149426788,-0.353091365,-1.421270721,-0.85972844,-0.790375882,0.130196726,0.465427341,0.418692846,-1.041427812,0.275432782,-0.598343539,-0.131102007,-0.006361163,0.094344288,-0.355061241,-0.48054527,0.27177785,-0.472126127,-0.133334559,-0.196525814,7.5,0
71777,-0.171019831,0.599903164,1.335146748,1.728276881,0.348280689,0.318868251,0.141809792,0.237803922,-0.59520171,0.160367504,1.11513045,0.791557425,-0.297502525,0.305841713,-0.091594032,-1.231897241,0.620020092,-0.09539138,1.646391459,0.098021364,0.071858558,0.400843783,-0.069302606,0.046112605,-0.294732256,-0.167291403,0.147184675,0.072827509,1,0
149676,1.833191048,0.745332779,-1.133008713,3.893555977,0.858163817,0.910234501,-0.498200069,0.344703186,-0.667939096,0.398155065,0.613867739,-0.022561483,0.452018065,-2.969200956,-0.964967034,2.464449802,0.671240576,1.921021092,-1.616926588,-0.085578755,0.03928949,0.181651615,0.072980911,-0.155298849,-0.149891395,0.012792488,0.040853819,0.022903116,17.39,1
75603,-0.769034866,0.659230991,1.766548918,-0.612390833,-0.02586225,-0.163366773,0.930464585,0.151005763,-0.777126146,-0.715283921,1.60145689,0.688408715,-0.351269644,0.421187553,0.013253562,0.342951464,-0.51326556,-0.489899203,-0.672100848,0.014140017,-0.134614832,-0.643505785,0.209100253,0.190860468,-0.39606711,-0.04401507,0.018424442,0.099220691,78.52,0
172756,-0.564411622,-0.340899249,0.001106824,-1.775612179,0.116635452,1.116265528,-0.211709883,0.823119438,-1.024449017,-0.452609572,-0.838949551,0.118004486,0.355977711,0.100858508,0.25638552,-1.846704097,0.530121565,-0.306837163,-2.767283254,-0.559057411,-0.146040161,-0.181247158,0.354039913,-0.371682391,-0.351547811,0.511620725,-0.168181525,-0.155795252,95.63,0
84202,1.045863393,-0.297003906,1.902718602,1.609773215,-1.481799038,0.277607269,-1.113709598,0.397044409,1.335984125,-0.198156069,-0.44866031,0.139510495,-1.108734951,-0.389248521,0.479690921,-0.146989465,0.223694238,-0.153796044,-0.989080259,-0.256555404,0.222063018,0.911049096,0.001749232,0.609847206,0.285802566,-0.1730408,0.108396435,0.04179635,4.9,0
14438,1.244914329,-0.074292594,0.394056829,-0.120344979,0.042476346,0.637982991,-0.594532907,0.116471333,1.445766738,-0.413999536,1.639513187,-1.599882161,2.599963009,1.488521145,0.138119972,0.697591306,-0.142485459,0.494624683,-0.037096824,-0.0206606,-0.056257751,0.140401881,-0.150451807,-1.112514639,0.283918859,1.11363116,-0.073415966,-0.018271063,14.95,0
113988,1.868616947,0.308702484,-0.277995817,3.831165589,0.311369807,0.828854193,-0.255272553,0.175859114,-0.577950542,1.436056267,-0.201384981,0.921583891,0.487647414,-0.277131478,-2.65076655,0.597292816,-0.763353403,-0.019504239,-0.900997122,-0.268950536,0.121471715,0.649969877,0.018469761,-0.441117483,0.134265613,0.142930519,0.000514775,-0.060601436,0,0
91036,1.95144416,-0.362642412,-0.200529215,0.547546582,-0.542363698,-0.06595025,-0.796219931,0.021210515,2.516509683,-0.368012514,1.372853963,-1.438215919,1.724895661,1.415158243,-0.940271055,0.333337162,-0.131510275,1.069361085,-0.028287016,-0.237589995,0.076046417,0.684560622,0.076391285,-0.371542128,-0.108849948,-0.251774178,0.010211949,-0.055551139,12.99,0
